Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,DJI,HSI,IXIC,SSEC,S&P,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2012-01-23,783.049988,-0.0362186974,-0.0020009776,0.0028758772,0.0039909465,0.0179352612,2.4666285925,4.4470481949,5.1102055118,5.7532548193,772.090639218,761.181824872,743.581651973,742.445036164,0.03,0.04,0.07,0.93,2.09,0.0134488029,0.0136116152,3.91,5.33,0.0036995739,-0.001556863,0.0034602076,0.0027587519,0.0169164666,-0.0253495898,-0.0109660052,-0.0041366173,0.0080299516,0.0006732077,0.0124426649,-0.0002285633,0.0050940605,0.0094263867,0.0050324823,-0.0009166443,,-0.0009078943,,0.0004713429,0.0033438548,2.06,2.05,2.02,0.01,0.04,1.42,3.24,5.26,5.29,5.3,0,0,0.021978022,RUT,0.46,0.66,0.41,1.44,1.14,0.37,-0.03,0.71,0.87,0.86,,,0.01,7.77,0.23,0.6,1.38,0.23,0.02,-0.8,-0.6,-0.55,1.47,0.72,0.61
2012-01-24,788.27002,-0.0205122901,0.0066662819,-0.0020009776,0.0028758772,0.0039909465,2.9704897442,4.61307873,6.3907085902,5.7356721475,775.032344815,763.761652979,745.334136993,742.901006152,0.02,0.04,0.07,0.92,2.08,-0.0063335679,-0.0059683677,3.92,5.33,0.0021498086,0.0005197635,-0.0074975369,-0.0016759953,-0.0163777171,0.0048901285,-0.0052798836,0,0,-0.0131180626,-0.0122897477,-0.0033154338,-0.0047237976,-0.0053090643,-0.0027032669,-0.0026021544,,0.0008871481,,-0.0010258176,-0.0018929514,2.06,2.04,2.01,0.02,0.05,1.41,3.25,5.26,5.29,5.31,0,-0.0769230769,-0.0107526882,RUT,-0.53,-0.5,-0.54,0.24,-0.63,-0.33,-0.19,-0.06,-0.59,-0.82,,,0.1,1.15,0.23,0,-0.94,0.67,0.04,0.06,0.13,0.11,2.26,-1.14,-0.7
2012-01-25,795.580017,0.1942164199,0.0092734682,0.0066662819,-0.0020009776,0.0028758772,2.0942954586,4.0313850278,5.7558337761,6.3638116357,778.768285212,766.791973362,747.30456366,743.425175414,0.03,0.04,0.07,0.81,2.01,0.0039457709,-0.0093065146,3.93,5.32,0.0030785051,0.008922026,0.0015981894,0.0012670257,0.062439048,0.0042780909,0.0153927282,0.0033846308,-0.0015932554,0.0074982618,-0.01113294,0.0004588323,-0.0030607865,-0.0050244098,0.0004096889,0.0065557943,,0.0113650013,,0.0086791426,0.0094584196,1.98,1.97,1.94,0.01,0.04,1.39,3.31,5.25,5.28,5.29,0,-0.0833333333,-0.1195652174,RUT,1.15,-0.2,-0.29,0.55,0.45,0.05,0.49,0.68,-0.48,2.14,,0.6,0.94,6.85,0.91,0.76,3.64,0.78,0.67,-0.61,-0.39,-0.36,1.26,4.16,2.8
2012-01-26,792.909973,0.025201149,-0.0033560974,0.0092734682,0.0066662819,-0.0020009776,1.347185867,3.3457566517,6.1061372216,5.5369920686,781.339501173,769.279401899,749.093011085,743.91756146,0.04,0.05,0.08,0.77,1.96,0.0053411267,0.0466666667,3.88,5.24,0.0021770083,0.0010684027,-0.0045589693,-0.0013445112,-0.0045448597,0.0293929921,-0.0031363828,0.0073596442,-0.0029254257,-0.0020297362,-0.0380795352,-0.0051594129,0.0153208473,0.012615795,0.0183747671,-0.0018982688,,-0.0046233486,,-0.005753891,-0.0039053568,1.92,1.91,1.88,0.01,0.04,1.36,3.28,5.16,5.19,5.2,0.1428571429,0,-0.049382716,RUT,0.21,0.89,1.51,1.88,0.3,1.91,-0.03,-0.08,1.37,1.56,1.03,0.24,-0.29,-4.54,-0.23,0.39,1.84,-0.01,-0.38,-0.01,-0.26,-0.24,1.79,0.51,0.56
2012-01-27,798.849976,-0.1138173447,0.0074913965,-0.0033560974,0.0092734682,0.0066662819,1.8136143727,3.6807728028,6.1891025219,8.6560237341,784.523223869,772.095647051,751.044264611,744.464152649,0.05,0.06,0.08,0.75,1.93,-0.0029069767,-0.0005790388,3.85,5.21,0.0013485755,-0.0039860873,-0.0019912386,0.0032470104,0.0059600523,0.0106041171,-0.002097483,-0.0021308829,-0.0074687379,-0.0091525424,0.0189329094,-0.01083318,-0.0132223994,-0.0106467754,-0.0042615836,-0.0058242699,0.0194576628,0.0040174314,,-0.0015928778,-0.0009246742,1.88,1.87,1.85,0.01,0.03,1.36,3.28,5.13,5.15,5.16,0,0,-0.025974026,RUT,0.31,0.6,-1.25,-0.33,-0.14,-0.29,-0.55,0.96,-1.04,0.32,0.89,0.13,0.12,2.8,-0.23,0.5,0.13,0.49,-0.21,-1,-0.63,-0.62,-0.9,1.28,1.01
2012-01-30,792.380005,-0.0869321103,-0.0080991065,0.0074913965,-0.0033560974,0.0092734682,1.1914969853,3.6875153831,5.6915316253,6.3625904417,785.951729529,774.027490666,752.665274038,744.9409273,0.05,0.05,0.08,0.73,1.87,-0.0072383633,0.0017381228,3.77,5.12,0.0026731131,-0.0093983606,-0.0009976057,-0.0015787812,0.0128107447,-0.0164815534,-0.0068313712,0.0022879958,-0.0053749262,0.0130003763,-0.0118243243,-0.0039613654,-0.0160060133,-0.0108833875,-0.0103700849,-0.0005323846,-0.0166454619,-0.0016367925,,-0.002522123,-0.0053588995,1.82,1.82,1.79,0,0.03,1.35,3.25,5.04,5.07,5.07,0,0,-0.0266666667,RUT,-0.56,-0.64,-1.72,-1.6,-0.78,-1.1,-0.1,-0.75,-1.22,-0.05,-1.64,-1.22,0.23,1.31,-0.34,-0.64,-1.21,-0.65,-0.27,0.55,0.37,0.34,-0.52,-1.24,-0.51
2012-01-31,792.820007,0.1575672108,0.0005552916,-0.0080991065,0.0074913965,-0.0033560974,0.5772117275,3.5648474869,5.216917689,7.0048082372,787.200507251,775.817254126,754.239969449,745.417336053,0.04,0.06,0.08,0.71,1.83,-0.0029367089,0.008675535,3.72,5.07,-0.0009895695,-0.0048480554,0.000998602,-0.0016445288,0.0076598398,0.0119178146,-0.010052963,0.0030437529,0.0078357475,-0.0027017898,-0.0013675556,-0.0204702309,0.0100777052,0.0018514926,0.002243785,-0.0016445418,0.0114124701,0.0006757424,0.0033137395,-0.000456947,0.0005207901,1.79,1.77,1.75,0.02,0.04,1.35,3.24,4.99,5.01,5.03,0,0,-0.0273972603,RUT,0.22,0.21,1.21,-0.89,-0.3,0.27,-0.2,-0.37,0.36,0.39,0.49,0.49,0.09,-7.74,0.11,0.66,-0.79,0.09,-0.06,0.31,0.15,0.15,3.53,-1.02,0.54
2012-02-01,809.659973,0.0634651934,0.0212405916,0.0005552916,-0.0080991065,0.0074913965,1.7697724552,3.901132178,5.8725038248,7.627471392,791.284046478,779.040370209,756.413302921,746.056566271,0.05,0.06,0.09,0.72,1.87,-0.0084298192,-0.002293578,3.8,5.12,0.0033096836,-0.0011786799,0.0005786113,-0.0007919412,-0.0006352874,-0.0770417344,0.0032068949,-0.0033379151,0.0080428688,0.0121909241,0.0232796995,0.0027466325,0.0208909706,0.0192023541,0.0244205256,0.0066136626,-0.0028013595,0.0122359235,-0.0106996078,0.0088996058,0.0118581914,1.82,1.81,1.78,0.01,0.04,1.32,3.25,5.03,5.06,5.07,0.125,0.0454545455,0.014084507,RUT,0.78,0.52,1.92,1.32,-0.88,2.21,0.6,0.61,1.83,0.54,0.1,0.08,0.94,-4.83,-0.23,1.02,1.64,2.05,0.88,-0.63,-0.49,-0.47,1.2,1.75,0.24
2012-02-02,812.890015,-0.0851264109,0.0039893809,0.0212405916,0.0005552916,-0.0080991065,2.519837394,3.9009701542,5.9499016729,8.7798393445,795.212404391,782.264145904,758.628075944,746.721575711,0.07,0.08,0.1,0.71,1.86,-0.0130082966,0.0063218391,3.79,5.11,0.0052282804,-0.0010619379,-0.0054637181,-0.0002853248,-0.0023454811,0.0125933016,-0.0010655301,-0.001522393,-0.0013297607,0.0020074273,0.0003345935,-0.0052399904,0.002732015,0.000932513,0.0058926805,-0.0008689372,0.0199711162,0.0040059095,0.019609462,0.0010951469,0.0017651293,1.79,1.78,1.76,0.01,0.03,1.32,3.25,5.01,5.03,5.04,0.1111111111,0,-0.0138888889,RUT,0.13,0.46,0.27,-1.59,-1.28,0.76,0.1,-0.1,0.02,0.56,1.92,1.32,0.16,7.22,0.91,-0.19,1.1,0.43,0.23,0.33,0.1,0.09,-1.93,1.84,0.94
2012-02-03,831.109985,0.1183303728,0.0224138194,0.0039893809,0.0212405916,0.0005552916,4.0383063115,5.9251599878,7.8677199947,10.4773437511,801.739237229,786.916130579,761.47050375,747.561261376,0.06,0.08,0.1,0.78,1.97,0.0149439601,-0.0097087379,3.93,5.23,-0.002528587,-0.0001181667,0.0019047619,-0.0004122534,0.0100193267,0.0327976666,0.0144,0.0007623571,0.0194407462,0.009682771,0.0244146823,0.0166407161,0.0151806849,0.0181156292,0.0166836259,0.0123427982,0.0008453093,0.0160787155,0.0077183522,0.0146053566,0.0144737286,1.91,1.89,1.87,0.02,0.04,1.3,3.26,5.13,5.15,5.17,0,0,0.0985915493,RUT,0.59,2.24,1.35,3.18,1.54,1.59,1,-0.02,1.86,-1.08,-0.06,-0.63,1.26,-2.15,-0.34,0.53,-1.25,2.1,1.23,0.05,-0.06,-0.09,-0.19,-2.07,-1.97
2012-02-06,828.369995,-0.2666456912,-0.0032967839,0.0224138194,0.0039893809,0.0212405916,4.54201138,5.7876262939,8.3970141314,10.4920530194,806.581193188,790.864117667,764.094013211,748.365328377,0.04,0.08,0.1,0.76,1.93,-0.0093047035,-0.008650519,3.87,5.15,0.00001582,0.004870084,-0.0059035421,6.34497636496E-05,0.0093325314,-0.0241900798,0.0015772345,-0.0068555303,-0.0036572624,-0.0013227183,-0.0140384595,0.0097739286,-0.006607477,-0.0015081769,-0.000271898,-0.0013295195,-0.0022662745,-0.0012630253,0.0003136609,-0.0004238739,-0.0015371558,1.89,1.85,1.83,0.04,0.06,1.28,3.22,5.05,5.07,5.11,0,0.0434782609,-0.0256410256,RUT,-0.43,1.18,-0.45,-0.98,-0.95,-0.02,-0.13,-0.08,-0.18,-0.87,-0.44,0.05,0.11,2.04,0.68,-0.3,0.22,-0.17,0,0.16,0.16,0.19,1.25,0.03,-0.29
2012-02-07,827.369995,0.1073349706,-0.00120719,-0.0032967839,0.0224138194,0.0039893809,4.3578602577,4.9602260657,8.0780588164,9.8021239293,810.360975335,794.340867889,766.575424261,749.151444463,0.06,0.08,0.11,0.82,2,0.017132831,0.0029086678,3.92,5.19,0.0006169703,-1.30631861219E-05,0.0027176648,0.001094439,0.0104748955,0.0057333352,0.0068241998,0.0010737843,-0.0070791821,0.0049668541,0.0019867218,0.0068804198,0.0018412693,-0.0003225264,-0.0015713452,0.0025745409,-0.0005190744,0.0007202258,-0.0168303721,0.002023382,0.0026913579,1.94,1.92,1.89,0.02,0.05,1.27,3.19,5.08,5.11,5.13,0.1,0.0416666667,0.0789473684,RUT,0.69,0.26,0.22,0.36,1.55,-0.11,0.43,1.01,-0.07,1.37,0.58,0.22,0.14,-3.06,0,0.2,1.31,0.36,0.43,-0.78,-0.66,-0.62,-1.12,1.69,1.52
2012-02-08,828.390015,0.0946623344,0.0012328463,-0.00120719,-0.0032967839,0.0224138194,2.3133219653,4.1240349555,6.3046998909,8.321675711,813.638982547,797.583643805,768.999525859,749.939887951,0.06,0.09,0.11,0.82,2.01,0.0025367834,0.0127610209,3.91,5.18,0.0050857597,0.0031351795,-0.0011443485,-0.0004753228,0.016743815,0.0070036049,0.0031282586,-0.0003065277,0.0113546346,0.010214168,0.0122273298,-0.0118137138,-0.0004514205,-0.0024446808,-0.0008054883,0.000446491,0.0154243472,0.004056372,0.0242715119,0.0021602108,0.0016456355,1.95,1.92,1.9,0.03,0.05,1.27,3.17,5.07,5.09,5.12,0,0.08,0,RUT,-0.1,0.83,0,0.85,0.3,-0.15,0.09,-0.06,-0.23,-0.98,1.62,1.26,0.61,-0.97,1.01,-0.19,-1.44,0.02,0.17,0.11,0.08,0.08,0,-0.67,-0.74
2012-02-09,824.98999,0.0276220303,-0.0041043771,0.0012328463,-0.00120719,-0.0032967839,1.4885131785,4.0458586841,5.4475497875,7.5269799219,815.702802084,800.193772014,771.195230335,750.686655135,0.06,0.09,0.12,0.86,2.04,0.0109311741,0.0011454754,3.91,5.22,-0.0050600257,0.0035160437,0.001246156,-0.0016010145,0.034593418,-0.0026957085,-0.0057173077,-0.0053647917,-0.0114881987,0.0035877365,-0.001632354,-0.005157091,0.0043137716,0.003335676,0.0059329477,0.0005052617,-0.0004020833,0.0038993205,0.000877127,0.0014741104,-0.0002140275,1.98,1.95,1.92,0.03,0.06,1.31,3.18,5.1,5.13,5.16,0.0909090909,0,0.0487804878,RUT,-0.06,1.19,0.35,1.74,1.14,0.59,-0.01,0.19,0.36,0.56,-0.79,0.46,0.64,1.18,0.22,-0.05,0.63,-0.47,0.09,-0.13,-0.1,-0.09,-2.38,-0.26,-0.23
2012-02-10,813.330017,-0.0789355541,-0.0141334721,-0.0041043771,0.0012328463,-0.00120719,-2.1393038612,1.8126108074,3.6590989502,5.5601016958,815.271386614,801.444842965,772.84757491,751.309972169,0.05,0.09,0.12,0.81,1.96,-0.0120144173,-0.0208810069,3.82,5.13,0,0.0074228655,-0.0011040851,-0.0004763114,0.0005069063,0.0030273382,-0.0130684795,-0.004469117,-0.0066032751,-0.0087747806,-0.0104643558,-0.0127237752,-0.0150582293,-0.0073106773,-0.0141173472,-0.0069221341,-0.0107639355,-0.0079768577,0.0010179848,-0.0068863023,-0.0110379205,1.91,1.87,1.84,0.04,0.07,1.31,3.17,5.01,5.04,5.08,0,0,-0.0581395349,RUT,-1.15,-1.08,-1.52,-2.87,-1.17,-1.35,-0.58,-0.81,-0.75,-0.9,-0.73,-1.16,-0.49,0,-0.44,-0.79,-0.91,-1.29,-0.57,0.47,0.74,0.69,-2.4,-1.18,-0.56
2012-02-13,824.809998,-0.0669334998,0.0141147883,-0.0141334721,-0.0041043771,0.0012328463,-0.4297592889,4.0927323753,5.3329941434,7.9311678943,817.005679593,803.670095825,774.885316992,752.04131571,0.05,0.11,0.14,0.85,1.99,0.0173287394,0.0049664037,3.86,5.18,-0.0019414676,0.0008758372,0.0049236334,-0.0003335769,0.0186048884,0.0326075414,0.0100636128,0.0012384211,0.0183461309,0.0026229508,0.0118969266,0.0073985081,0.0033826513,0.009107425,0.00679972,0.0056877009,0.0049817993,0.0094735358,-5.39770526724E-05,0.0068000394,0.0080305024,1.94,1.88,1.85,0.06,0.09,1.32,3.19,5.04,5.07,5.13,0.1666666667,0.0740740741,0.049382716,RUT,0.69,0.53,0.3,-0.6,2.27,0.51,0.53,0.14,0.83,-0.02,0.45,0.6,0.76,-1.86,0.33,0.63,-0.32,0.59,0.63,0.25,-0.23,-0.2,1.91,0.63,0.15
2012-02-14,820.650024,0.0750351019,-0.0050435543,0.0141147883,-0.0141334721,-0.0041043771,-0.8122086903,3.5102566477,4.1077299883,7.2002394305,817.668287667,805.287231842,776.680011385,752.723989424,0.09,0.12,0.15,0.81,1.92,0.0042832951,0.0011627907,3.78,5.1,-0.0035698717,-0.0024452382,0.00079992,0.0002860185,0.0136489688,-0.0015136124,-0.0068169376,-0.0010822356,-0.0099216974,-0.0107913669,-0.0065317111,0.0029613836,-0.0026325969,-0.0009821516,-0.0015256095,0.0003293631,0.0014568441,0.0001501626,-0.0030116699,-0.0009395237,-0.0033042896,1.83,1.8,1.77,0.03,0.06,1.32,3.18,4.95,4.98,5.01,0.0714285714,0,-0.0470588235,RUT,-0.5,0.2,-0.22,-0.65,-0.17,0.01,0.04,-0.57,0.04,-0.41,0.38,-0.28,0.32,4.15,0.67,0.41,-1.1,-0.33,-0.09,0.11,0.81,0.8,-1.19,-0.36,-0.14
2012-02-15,813.97998,0.0490600383,-0.008127757,-0.0050435543,0.0141147883,-0.0141334721,-1.7395230192,0.533558178,2.3127733989,4.4555051657,816.997686273,806.115112619,778.142755252,753.333501768,0.09,0.11,0.13,0.81,1.93,0.0099186669,0.006387921,3.81,5.12,-0.002196399,0.0109663137,-0.0023978419,0.0003335928,-0.0231421822,-0.0357030941,-0.0095037482,0.0006191147,-0.0137129754,-0.0066116033,-0.0082182774,-0.0064957484,0.004357753,-0.0013050572,0.0044216944,-0.0075576922,0.0213884705,-0.0054573422,0.009353113,-0.0053832062,-0.0038557242,1.84,1.82,1.8,0.02,0.04,1.31,3.19,4.99,5.01,5.03,-0.1333333333,0,0,RUT,0.16,0.65,0.49,-0.37,1.05,0.51,-0.6,-0.37,0.35,0.61,2.12,1.25,-0.72,-4.23,2.32,-0.34,0.18,-0.83,-0.41,0.5,0.11,0.11,-1.28,-0.51,0.52
2012-02-16,829.960022,0.0069945152,0.0196319841,-0.008127757,-0.0050435543,0.0141147883,0.6024354308,2.09991594,4.6726678011,6.0828031883,819.354474587,808.386056369,780.174804928,754.095954706,0.04,0.1,0.13,0.87,1.99,0.0050088391,-0.0115406809,3.87,5.16,-0.0001567758,0.0015314191,0.0018027041,0.0001429207,0.0091225616,-0.0246110911,0.013326226,0.0041762721,0.0160427264,0.041264627,0.0066291349,0.0153352467,0.00085534,-0.0011541178,-0.0008848821,0.0096338599,-0.0041165562,0.0150969085,-0.0041584439,0.0110257061,0.0116944785,1.95,1.89,1.86,0.06,0.09,1.29,3.17,5.03,5.06,5.12,0,0,0.0740740741,RUT,0.54,0.99,0,-0.26,0.5,-0.29,0.84,0.54,-0.26,0.03,-0.92,-1.35,1.41,5.86,-0.43,0.41,-0.1,1.75,0.93,-0.56,-0.41,-0.4,0.16,0.42,-0.02
2012-02-17,828.679993,-0.0952181616,-0.0015422779,0.0196319841,-0.008127757,-0.0050435543,1.8872998265,-0.2923791127,3.7341200346,5.6154569449,821.05002339,810.318812239,782.076969166,754.83808444,0.03,0.09,0.13,0.88,2.01,0.009185967,0.0058377116,3.87,5.18,0.0075876074,0.0043832057,-0.0035989203,0.0004763341,-0.000179192,0.0142833719,0.0142031036,0.0010782502,0.0123684474,-0.0012783956,0.0237075725,0.0024587167,0.0136653995,0.0033472995,0.0142284351,0.0035484931,0.010073649,-0.0027265127,0.0001361137,0.00234893,0.0027581934,1.98,1.92,1.88,0.06,0.1,1.31,3.17,5.05,5.09,5.15,0,0,0.0114942529,RUT,-0.44,-0.44,1.69,-2.19,0.91,1.41,0.46,0.08,0.36,-0.13,1.07,1.64,-0.44,4.56,1.84,-0.44,-0.46,0.01,0.37,0.09,0.01,-0.03,2.71,-0.98,-0.36
2012-02-21,823.200012,0.0208626978,-0.0066129037,-0.0015422779,0.0196319841,-0.008127757,-0.1951947726,-0.6241151938,3.889548803,5.127389645,821.44093041,811.545593169,783.689637513,755.518302625,0.02,0.08,0.13,0.92,2.05,0.0252735548,0.0145095763,3.9,5.2,0.0012974624,0.0096671322,-0.0018059597,-0.0002697942,0.0253525268,-0.0013150959,0.0067426864,0.0007693953,-0.0002599948,0.006080032,-0.004181441,0.011095503,0.00744846,0.0039118891,0.0087836053,0.001221658,-0.0006001613,-0.0010874662,0.0102872987,0.0007199232,0.000112164,2.03,1.97,1.92,0.06,0.11,1.3,3.15,5.07,5.12,5.18,0,0.0689655172,0.0454545455,RUT,-0.82,1.34,-0.19,2.46,2.52,-0.42,-0.15,0.01,-0.18,1.89,0.32,-0.01,0.35,-2.16,0.21,-0.26,2.7,-1.05,0.02,-0.21,0.05,-0.37,-1.63,2.32,1.45
2012-02-22,816.5,-0.0425511172,-0.0081389843,-0.0066129037,-0.0015422779,0.0196319841,-0.5056996136,-1.3138009676,2.9868056798,3.5812576,820.542579426,812.017441438,784.976318395,756.125085683,0.07,0.09,0.13,0.88,2.01,0.001038912,0.0022883295,3.86,5.16,-0.0023995011,0.0030659036,0.0017087144,-0.0004127377,-0.0035156355,-0.0092175631,-0.0010304482,-0.0006150215,-0.0101403799,-0.0054071563,-0.0119508725,0.0040429479,-0.0051568933,-0.0019567654,-0.009309262,-0.0020840007,0.0032850464,-0.0052229201,0.0093040663,-0.003340107,-0.0025913366,1.94,1.92,1.88,0.02,0.06,1.3,3.15,5.03,5.07,5.09,0,-0.064516129,-0.0434782609,RUT,-0.25,1.02,-0.48,-0.08,0.42,-0.96,-0.22,0.03,-0.18,0.73,0.28,-0.02,-0.47,0.65,0.84,-0.79,-0.51,-0.85,-0.29,-0.16,0.2,0.22,1.78,-0.12,1.05
2012-02-23,829.22998,0.0420341744,0.0155909124,-0.0081389843,-0.0066129037,-0.0015422779,1.8735104517,0.1013972869,2.4170648979,4.2296139019,822.122106803,813.656730825,786.711756105,756.852497567,0.07,0.09,0.14,0.88,1.99,0.0136805359,0.0142694064,3.84,5.13,-0.0074913032,0.0056369409,0.0033112583,-0.0001429297,0.0065296722,-0.0093587495,-0.0041258383,0.0015384308,0.0110323614,0.0031979853,0.0019614253,0.0011504717,-1.74213960096E-05,0.0036000074,-0.0050278798,0.0035568191,-0.0078094984,0.0081175174,0.0024825568,0.0042720025,0.0051590996,1.92,1.9,1.85,0.02,0.07,1.29,3.14,4.99,5.04,5.06,0.0769230769,0.0689655172,0,RUT,0.67,0.59,-0.03,-0.68,1.46,-0.55,0.45,0.94,0.27,0.84,-0.48,-0.97,0.85,-0.83,0,1.05,3.81,1.57,0.52,-1.01,-0.52,-0.49,-0.62,3.06,0.14
2012-02-24,826.919983,-0.0742357617,-0.0027857133,0.0155909124,-0.0081389843,-0.0066129037,-0.3662874017,0.2339413839,1.7259368108,4.2892650059,822.99444793,814.919897699,788.288549316,757.549686477,0.08,0.1,0.14,0.89,1.98,0.0181496649,0.0002813731,3.81,5.1,0.0046918011,-0.0043597285,-0.00270027,0.0004129672,0.011657856,0.0013416401,-0.0036250131,-0.0098310141,-0.0054560402,0.0035065029,-0.0153344209,0.0036773042,0.0057203935,-0.0004715142,0.0080726247,-0.0001340221,0.0012099131,0.0022895048,0.0124807324,0.0016722376,0.0019444471,1.9,1.88,1.84,0.02,0.06,1.29,3.12,4.96,5,5.02,0,0,0.0113636364,RUT,-0.09,1.5,0.64,1.52,1.8,0.82,-0.1,0.66,0,-0.55,0.14,0.53,0.03,-2.71,0.73,-0.16,-0.6,-0.34,0.02,-0.55,-0.62,-0.6,0.21,0,-0.37
2012-02-27,826.659973,0.0409458658,-0.0003144319,-0.0027857133,0.0155909124,-0.0081389843,-0.2437635779,1.6389356991,-0.5354299768,3.4812540321,823.660907034,816.038000109,789.793311029,758.237351019,0.07,0.12,0.14,0.84,1.92,-0.0082274431,-0.0030942335,3.78,5.04,0.0089758694,0.019279382,0.0024067389,-0.0002063983,0.0064126627,-0.0033495561,-0.0088357588,-0.000155166,0.0203762283,-0.0041296061,0.0281643804,-0.0012593658,-0.0073780953,-0.0032855385,-0.0021604238,-0.0001109477,-0.0088289457,0.0008131293,0.0030455197,0.0013545594,-0.0010316716,1.85,1.8,1.78,0.05,0.07,1.26,3.12,4.9,4.92,4.97,0,-0.0322580645,-0.0561797753,RUT,0.54,-1.04,-0.78,0.47,-1.1,-0.05,0.06,-0.42,-0.33,-0.08,-1.18,-1.43,0.25,-4.08,-0.21,0.53,0.02,-0.02,0.29,0.29,0.23,0.28,1.79,0,-0.41
2012-02-28,823.799988,-0.0191208833,-0.0034596873,-0.0003144319,-0.0027857133,0.0155909124,0.0728833809,-0.1224536563,-0.5516866892,3.9652670186,823.686194482,816.777237051,791.126906205,758.889715566,0.1,0.1,0.14,0.84,1.94,-0.0175131349,0.0050790068,3.8,5.06,-0.0034040668,-0.0123602753,-0.0015006002,0.0007304834,0.0183543626,0.0295188709,0.0047194546,0.0113266569,0.0038401945,0.0165869537,0.0109571379,-0.001031801,0.0036438243,0.0020792149,0.0055521176,0.0018187677,0.0165365925,0.0069450396,0.00196156,0.0033563335,0.0034358413,1.84,1.84,1.8,0,0.04,1.26,3.12,4.92,4.96,4.96,0,0,0,RUT,0.2,-2.11,0.41,0.82,-1.85,0.39,0.22,0.52,0.14,0.76,1.58,0.84,0.92,2.98,1.46,-0.02,4.57,-0.18,0.31,-0.49,-0.36,-0.38,2.08,4.32,1.11
2012-02-29,810.940002,0.2523665035,-0.0156105683,-0.0034596873,-0.0003144319,-0.0027857133,-0.6809550521,-1.1832110785,-1.9858096256,2.2855118236,821.36870494,816.221309903,791.903890354,759.407628864,0.08,0.08,0.13,0.87,1.98,0.0045970541,-0.0061763054,3.8,5.08,0.005637032,0.0001989213,-0.0044083759,-0.0005395284,0.0131301543,-0.0223612673,-0.0057411795,-0.0015341823,0.0007651875,-0.0040791025,-0.0025502071,-0.0073444917,-0.0004458725,-0.0095143142,-0.0045806476,-0.0040791476,0.0051625481,-0.006652733,-0.0095314994,-0.0047369877,-0.0071344942,1.9,1.9,1.85,0,0.05,1.28,3.1,4.95,5,5,-0.0714285714,0,0.0357142857,RUT,-0.44,0.91,-0.16,-1.07,0.49,-0.54,-0.46,-1.07,-0.87,-4.31,0.7,1.08,-0.34,3.85,-0.51,-0.62,-6.88,-1.7,-0.51,1.19,0.63,0.6,0.07,-6.2,-5.08
2012-03-01,815.219971,-0.125632199,0.0052777875,-0.0156105683,-0.0034596873,-0.0003144319,-1.6895203186,0.1523367933,-1.5898361595,0.6867077768,820.250753314,816.125944293,792.818246457,759.962975552,0.07,0.08,0.13,0.89,2.03,0.0156892043,-0.0316384181,3.87,5.13,9.5465094005E-05,0.0098906308,-0.0053336017,-0.000650959,0.0037422589,0.0019477489,0.0036746459,-0.0038414258,0.0287970678,0.0173283239,0.0079897728,0.003815052,0.0136946313,0.0101847577,0.012498387,0.0021795351,-0.0134740803,0.0074421629,-0.0009767691,0.0061580397,0.0076257608,1.96,1.95,1.9,0.01,0.06,1.26,3.1,5,5.05,5.06,0,0,0.0229885057,RUT,0.65,2.89,1.43,1.42,1.65,1.16,0.28,-0.11,1.05,0.66,-1.53,,0.77,-5.85,0,0.46,2.97,0.77,0.73,0.03,0.05,0.06,-0.73,2.43,1.26
2012-03-02,802.419983,-0.1622125718,-0.0157012689,0.0052777875,-0.0156105683,-0.0034596873,-2.962801783,-3.318236815,-2.7357916185,-1.2880010588,817.008795075,814.820614646,793.194785145,760.385433337,0.06,0.07,0.12,0.84,1.99,-0.0191246782,-0.004084014,3.83,5.08,0.0022337956,-0.0019193612,-0.0031869688,0.0007784821,0.0013040774,-0.0041101424,-0.0078452925,-0.0009255746,0.0064404758,-0.0065035303,-0.0082435001,-0.0057583783,0.0004114437,-0.0034056122,-0.0029387178,-0.0002102796,0.0081493897,-0.0042757305,0.0142524675,-0.0032457562,-0.0061087792,1.93,1.92,1.87,0.01,0.06,1.25,3.09,4.96,5.01,5.02,-0.0769230769,-0.0666666667,-0.0561797753,RUT,-0.62,-2.02,0,-0.74,-1.97,-0.13,-0.04,-0.82,-0.28,-0.71,1.01,0.26,0.01,0.85,0.51,-1.16,-3.17,-1.87,-0.42,0.98,0.8,0.77,1.4,-1.95,-0.25
